,accuracy,accuracy_diff,accuracy_ratio,balanced_accuracy,balanced_accuracy_diff,balanced_accuracy_ratio,brier_score_loss,ece,ece_quantile,equalized_odds_diff,equalized_odds_ratio,fnr,fnr_diff,fnr_ratio,fpr,fpr_diff,fpr_ratio,log_loss,model_name,n_negatives,n_positives,n_samples,ppr,ppr_diff,ppr_ratio,precision,precision_diff,precision_ratio,predictions_path,roc_auc,threshold,tnr,tnr_diff,tnr_ratio,tpr,tpr_diff,tpr_ratio,config_batch_size,config_context_size,config_correct_order_bias,config_dataset_hash,config_dataset_name,config_dataset_subsampling,config_feature_subset,config_few_shot,config_model_hash,config_model_name,config_numeric_risk_prompting,config_population_filter,config_reuse_few_shot_examples,config_seed,config_task_hash,config_task_name,base_name,name,is_inst,num_features,uses_all_features,fit_thresh_on_100,fit_thresh_accuracy,optimal_thresh,optimal_thresh_accuracy,score_stdev,score_mean
Mixtral-8x7B-Instruct-v0.1__ACSIncome__-1__Num,0.7579273054971463,0.10570713145272626,0.8760083917554509,0.7654636430324955,0.27845357340842003,0.6508833105468826,0.16561814899369182,0.09820937218382861,,0.7663308417289567,0.13149171270718232,0.20601636372544216,0.7663308417289567,0.13149171270718232,0.2630563502095669,0.24554115407464583,0.22126717368283524,0.5030305435959808,mistralai--Mixtral-8x7B-Instruct-v0.1,105217,61233,166450,0.458371883448483,0.4822949933038013,0.15356400289278613,0.6372286882667505,0.40855438179611026,0.41153273809523805,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x7B-Instruct-v0.1_task-ACSIncome/mistralai--Mixtral-8x7B-Instruct-v0.1_bench-2273977602/ACSIncome_full_seed-42_hash-1634456007.test_predictions.csv,0.8375844515845283,0.5,0.7369436497904331,0.24554115407464583,0.7360432593697557,0.7939836362745578,0.7663308417289567,0.13308823529411765,20,600,False,1634456007,ACSIncome_full_seed-42_hash-1634456007,,full,,2092013344,Mixtral-8x7B-Instruct-v0.1,True,,False,42,127998692,ACSIncome,Mixtral-8x7B-v0.1,Mixtral 8x7B (it),True,-1,True,0.45,0.7261039351156503,0.55,0.7579273054971463,0.2846344615290482,0.4660856112946832
Mixtral-8x7B-Instruct-v0.1__ACSIncome__-1__QA,0.7816341243616701,0.09774529018133016,0.8853474163818992,0.7515281888690867,0.22057917329444243,0.7218216138577377,0.18189840770945784,0.15791800717298476,0.1576403441887256,0.5871113638825696,0.13087191000268428,0.36240262603498113,0.5871113638825696,0.28707905814259405,0.13454099622684548,0.1544432350862282,0.13087191000268428,0.8384540299486833,mistralai--Mixtral-8x7B-Instruct-v0.1,105217,61233,166450,0.31960348452988885,0.3773887400844751,0.1420813817330211,0.7338997706680702,0.24952380952380948,0.691764705882353,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x7B-Instruct-v0.1_task-ACSIncome/mistralai--Mixtral-8x7B-Instruct-v0.1_bench-3813571092/ACSIncome_full_seed-42_hash-3282105456.test_predictions.csv,0.856262917172119,0.5,0.8654590037731545,0.15444323508622815,0.8418795450307665,0.6375973739650188,0.5871113638825696,0.23110890421890795,20,600,False,3282105456,ACSIncome_full_seed-42_hash-3282105456,,full,,2232214795,Mixtral-8x7B-Instruct-v0.1,False,,False,42,662640833,ACSIncome,Mixtral-8x7B-v0.1,Mixtral 8x7B (it),True,-1,True,0.5926315789473684,0.7805286872934816,0.0675454150078619,0.7666566536497447,0.4198499498886079,0.3262121158780842
gemma-1.1-2b-it__ACSTravelTime__-1__Num,0.5616882010022841,0.40154881714808527,0.5502653247941445,0.5,0.0,1.0,0.28166053591518087,0.18833429925340062,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7692320024349343,google--gemma-1.1-2b-it,82380,64285,146665,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-1.1-2b-it_task-ACSTravelTime/google--gemma-1.1-2b-it_bench-1057397762/ACSTravelTime_full_seed-42_hash-206656229.test_predictions.csv,0.5000618183475756,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,600,False,206656229,ACSTravelTime_full_seed-42_hash-206656229,,full,,1318389110,gemma-1.1-2b-it,True,,False,42,3731140739,ACSTravelTime,gemma-2b,Gemma 2B (it),True,-1,True,inf,0.5616882010022841,0.25,0.4384004363685951,0.0014998397604299245,0.2499774997443153
gemma-1.1-2b-it__ACSTravelTime__-1__QA,0.5616882010022841,0.40154881714808527,0.5502653247941445,0.5,0.0,1.0,0.36417403947803645,0.34174984970602384,0.34174984970602296,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1037608685786588,google--gemma-1.1-2b-it,82380,64285,146665,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-1.1-2b-it_task-ACSTravelTime/google--gemma-1.1-2b-it_bench-1310506390/ACSTravelTime_full_seed-42_hash-969596235.test_predictions.csv,0.4950735399986816,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,600,False,969596235,ACSTravelTime_full_seed-42_hash-969596235,,full,,329384676,gemma-1.1-2b-it,False,,False,42,78666164,ACSTravelTime,gemma-2b,Gemma 2B (it),True,-1,True,0.148017129026252,0.5439198172706508,0.0675638452760398,0.4741826611666042,0.029387771628223845,0.09656194929169254
gemma-1.1-2b-it__ACSIncome__-1__Num,0.36794833283268247,0.2680289656815478,0.4010687914662098,0.5000570250054649,0.0005291005291004902,0.9989429175475688,0.3121144788224692,0.28210081105269935,,0.0010582010582010914,0.0,0.0,0.0,0.0,0.9998859499890702,0.0010582010582010914,0.9989417989417989,0.8220449192665265,google--gemma-1.1-2b-it,105217,61233,166450,0.9999279062781616,0.0008319467554076532,0.9991680532445923,0.3679027625902739,0.2686759589483944,0.3996230355635211,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-1.1-2b-it_task-ACSIncome/google--gemma-1.1-2b-it_bench-3917137586/ACSIncome_full_seed-42_hash-1634456007.test_predictions.csv,0.5002940013576597,0.5,0.00011405001092979271,0.0010582010582010583,0.0,1.0,0.0,1.0,20,600,False,1634456007,ACSIncome_full_seed-42_hash-1634456007,,full,,2590556485,gemma-1.1-2b-it,True,,False,42,127998692,ACSIncome,gemma-2b,Gemma 2B (it),True,-1,True,inf,0.6321237608891559,0.65,0.36841694202463204,0.0017260785442934265,0.6499770501652149
gemma-1.1-2b-it__ACSIncome__-1__QA,0.3678762391108441,0.26881686356998147,0.39930817341763114,0.5,0.0,1.0,0.6256535905602196,0.6275633690896045,0.6275633690897001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.3937334479869232,google--gemma-1.1-2b-it,105217,61233,166450,1.0,0.0,1.0,0.3678762391108441,0.26881686356998147,0.39930817341763114,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-1.1-2b-it_task-ACSIncome/google--gemma-1.1-2b-it_bench-1876329033/ACSIncome_full_seed-42_hash-3282105456.test_predictions.csv,0.733537456584622,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,600,False,3282105456,ACSIncome_full_seed-42_hash-3282105456,,full,,1057343173,gemma-1.1-2b-it,False,,False,42,662640833,ACSIncome,gemma-2b,Gemma 2B (it),True,-1,True,0.9956704129932477,0.6289336136978072,0.996405285469916,0.6766656653649744,0.0023382070522305243,0.9954396082005392
gemma-7b__ACSMobility__-1__QA,0.264856507875157,0.1456986496752089,0.5041679856494671,0.5,0.0,1.0,0.3702362300914698,0.40667158244881335,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9567987810252304,google--gemma-7b,45648,16446,62094,1.0,0.0,1.0,0.264856507875157,0.1456986496752089,0.5041679856494671,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-7b_task-ACSMobility/google--gemma-7b_bench-1180020983/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.5013747400706277,0.5,0.0,0.0,0.0,1.0,0.0,1.0,20,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,2924239375,gemma-7b,False,,False,42,3534097513,ACSMobility,gemma-7b,Gemma 7B,False,-1,True,0.7309741248097412,0.41171449737494764,0.7310015451608372,0.448159242438883,0.10116164420584899,0.6715280903239845
gemma-7b__ACSMobility__-1__Num,0.735143492124843,0.14569864967520896,0.8289624547291026,0.5,0.0,1.0,0.23599077205527105,0.19438109962315106,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.018847784707447,google--gemma-7b,45648,16446,62094,0.0,0.0,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-7b_task-ACSMobility/google--gemma-7b_bench-2357831370/ACSMobility_full_seed-42_hash-3130101066.test_predictions.csv,0.4929790557102216,0.5,1.0,0.0,1.0,0.0,0.0,0.0,20,600,False,3130101066,ACSMobility_full_seed-42_hash-3130101066,,full,,2591053794,gemma-7b,True,,False,42,748098781,ACSMobility,gemma-7b,Gemma 7B,False,-1,True,inf,0.735143492124843,0.15,0.734676458272941,0.054707761680958714,0.07047540825200503
Mixtral-8x22B-Instruct-v0.1__ACSPublicCoverage__-1__QA,0.7238050057542454,0.23523731744811682,0.6930969213798637,0.5500545528747427,0.07971154478262332,0.8630079041214497,0.2496558153762257,0.24271327013639796,0.2357192282969762,0.20928624136463644,0.0,0.8809572870978187,0.20928624136463647,0.7894671827437145,0.018933607152696035,0.12,0.0,1.1189694826872176,mistralai--Mixtral-8x22B-Instruct-v0.1,79858,33971,113829,0.048810057191049736,0.13280329233922622,0.01929876426417549,0.7278617710583153,0.47058823529411764,0.5294117647058824,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSPublicCoverage/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-2796459194/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.6999462940186789,0.5,0.981066392847304,0.12,0.88,0.11904271290218127,0.20928624136463644,0.02751325255585006,10,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,2293398561,Mixtral-8x22B-Instruct-v0.1,False,,False,42,2726196641,ACSPublicCoverage,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.0109898584814714,0.6915988017113389,0.0140701484687891,0.7196232945910093,0.1732126949147308,0.06271965810279903
Mixtral-8x22B-Instruct-v0.1__ACSPublicCoverage__-1__Num,0.7476214321482223,0.2601044068665129,0.6669332349081365,0.6472376812945301,0.18322213928217435,0.745434251297462,0.1826713438578921,0.036076219592582746,,0.8185356068204613,0.025552849023260257,0.6017779871066498,0.7801487414187642,0.10028369730157682,0.10374665030429012,0.8185356068204613,0.025552849023260257,0.5514242447324492,mistralai--Mixtral-8x22B-Instruct-v0.1,79858,33971,113829,0.1916295495875392,0.8274980784012298,0.054287910398594486,0.6201806262320635,0.23158648720682307,0.6800292752982766,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-mistralai--Mixtral-8x22B-Instruct-v0.1_task-ACSPublicCoverage/mistralai--Mixtral-8x22B-Instruct-v0.1_bench-2690381067/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.709012641598562,0.5,0.8962533496957099,0.8185356068204613,0.16350963509635097,0.3982220128933502,0.7801487414187642,0.1455513784461153,10,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,847590094,Mixtral-8x22B-Instruct-v0.1,True,,False,42,3037205103,ACSPublicCoverage,Mixtral-8x22B-v0.1,Mixtral 8x22B (it),True,-1,True,0.25,0.5714888121656169,0.35,0.7479552662326824,0.21522568516945426,0.2923620518497044
gemma-2-27b-it__ACSIncome__-1__QA,0.5583178131571043,0.16422811059907827,0.7379595588235295,0.6258137111157636,0.22331498490869217,0.6948074541902927,0.3550420457357542,0.34831546673667435,0.34564140112907055,0.32681995450113743,0.20629439621152332,0.11875949243055216,0.32681995450113743,0.20629439621152332,0.6296130853379207,0.20981112650599043,0.6808886095424601,1.3002501494289629,google--gemma-2-27b-it,105217,61233,166450,0.7221808350856113,0.24074730933723354,0.6864017536585445,0.4489006463849859,0.3160225442834139,0.4075471698113207,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-27b-it_task-ACSIncome/google--gemma-2-27b-it_bench-1633365590/ACSIncome_full_seed-42_hash-3282105456.test_predictions.csv,0.7090578135272887,0.5,0.37038691466207935,0.20981112650599038,0.62013143411547,0.8812405075694478,0.32681995450113743,0.6428412874583797,20,600,False,3282105456,ACSIncome_full_seed-42_hash-3282105456,,full,,1837644108,gemma-2-27b-it,False,,False,42,662640833,ACSIncome,gemma-2-27b,Gemma 2 27B (it),True,-1,True,0.9783952973509428,0.6720096124962451,0.8932834239706194,0.650045058576149,0.3512868292882741,0.6959982440080392
gemma-2-27b-it__ACSIncome__-1__Num,0.6733854010213277,0.08424952877064984,0.887228958114629,0.6798797987393326,0.12778881351049787,0.8141378114831235,0.21620294923400427,0.11360018023431337,,0.43005032300591745,0.39076204240828366,0.2955432528211912,0.43005032300591745,0.39076204240828366,0.34469714970014353,0.1990478078232225,0.4672894835424886,0.7488847903045733,google--gemma-2-27b-it,105217,61233,166450,0.477044157404626,0.3103127798190632,0.3919165027983664,0.5432471915772505,0.3155623608017817,0.4975620567375887,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-27b-it_task-ACSIncome/google--gemma-2-27b-it_bench-1353000228/ACSIncome_full_seed-42_hash-1634456007.test_predictions.csv,0.723347173801232,0.5,0.6553028502998565,0.1990478078232224,0.7588459251372498,0.7044567471788088,0.43005032300591745,0.40614561706247415,20,600,False,1634456007,ACSIncome_full_seed-42_hash-1634456007,,full,,3740552073,gemma-2-27b-it,True,,False,42,127998692,ACSIncome,gemma-2-27b,Gemma 2 27B (it),True,-1,True,0.5,0.6733854010213277,0.56,0.6953619705617302,0.2861413562022528,0.4551361369780713
Meta-Llama-3-8B-Instruct__ACSTravelTime__-1__Num,0.5612450141478881,0.4020062736897138,0.5497529734675205,0.49960548676863314,0.007462686567164201,0.9850746268656716,0.2488681078107742,0.11227960249594278,,0.014925373134328358,0.0,1.0,0.0,1.0,0.0007890264627336732,0.014925373134328358,0.0,0.6886848516720255,meta-llama--Meta-Llama-3-8B-Instruct,82380,64285,146665,0.0004431868543960727,0.008,0.0,0.0,0.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B-Instruct_task-ACSTravelTime/meta-llama--Meta-Llama-3-8B-Instruct_bench-2220665147/ACSTravelTime_full_seed-42_hash-206656229.test_predictions.csv,0.5580736820169302,0.5,0.9992109735372663,0.014925373134328401,0.9850746268656716,0.0,0.0,0.0,10,600,False,206656229,ACSTravelTime_full_seed-42_hash-206656229,,full,,235026106,Meta-Llama-3-8B-Instruct,True,,False,42,3731140739,ACSTravelTime,Meta-Llama-3-8B,Llama 3 8B (it),True,-1,True,0.35469,0.5241127740087955,0.35067,0.5145126649166468,0.05518568609276837,0.3383311792179456
Meta-Llama-3-8B-Instruct__ACSTravelTime__-1__QA,0.5676405413697883,0.33574042608809307,0.5999688540226976,0.5109313094496065,0.044102039596919496,0.9142153965553267,0.2757464597043003,0.19020661305174807,0.18858757407714727,0.06933419731086991,0.12437810945273632,0.9487127634751498,0.06933419731086987,0.9306658026891301,0.029424617625637292,0.05253731343283582,0.12437810945273632,0.7614796014930333,meta-llama--Meta-Llama-3-8B-Instruct,82380,64285,146665,0.0390072614461528,0.04734413275385223,0.20221038615179762,0.5762978500262191,0.6666666666666666,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-8B-Instruct_task-ACSTravelTime/meta-llama--Meta-Llama-3-8B-Instruct_bench-2136862688/ACSTravelTime_full_seed-42_hash-969596235.test_predictions.csv,0.6041520421009993,0.5,0.9705753823743627,0.05253731343283585,0.9470676691729323,0.051287236524850274,0.06933419731086991,0.0,10,600,False,969596235,ACSTravelTime_full_seed-42_hash-969596235,,full,,245468355,Meta-Llama-3-8B-Instruct,False,,False,42,78666164,ACSTravelTime,Meta-Llama-3-8B,Llama 3 8B (it),True,-1,True,0.2227513227513227,0.5674769031466267,0.2017178902160784,0.5522585483925954,0.10927284193837615,0.24972422492056856
Meta-Llama-3-70B-Instruct__ACSEmployment__-1__QA,0.7289183618603817,0.09590115940536115,0.8757452417899444,0.7083399061994737,0.20710345482066594,0.7236631050762784,0.19375251032013402,0.1744073814657228,0.17440738146572227,0.5467542949383143,0.19454750086461142,0.5126754804415974,0.5467542949383143,0.3769544080935488,0.0706447071594552,0.13715505667095299,0.19454750086461142,0.6096192715115484,meta-llama--Meta-Llama-3-70B-Instruct,176871,146740,323611,0.2595863552227829,0.36086297373519816,0.13783676912532294,0.8512588536396644,0.36410537870472004,0.5786331300813008,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-148883464/ACSEmployment_full_seed-42_hash-1059916037.test_predictions.csv,0.8539789635471674,0.5,0.9293552928405449,0.13715505667095307,0.8581455643807839,0.4873245195584026,0.5467542949383143,0.18297725706409373,10,600,False,1059916037,ACSEmployment_full_seed-42_hash-1059916037,,full,,826237238,Meta-Llama-3-70B-Instruct,False,,False,42,2214502198,ACSEmployment,Meta-Llama-3-70B,Llama 3 70B (it),True,-1,True,0.1824545030331311,0.7838763206442303,0.1823619894035207,0.7834653333786552,0.2919252456383654,0.27903826778600255
Meta-Llama-3-70B-Instruct__ACSEmployment__-1__Num,0.8060696329852817,0.08056074902834454,0.9051243906670706,0.8105028668869965,0.08640942627573067,0.8990719534848526,0.14144851891313737,0.04690386139542754,0.05105386309501698,0.19215709737734635,0.33244936392636154,0.1418836036527191,0.15048829368134048,0.33244936392636154,0.2371106625732879,0.19215709737734635,0.4667107623974502,0.43530544337031535,meta-llama--Meta-Llama-3-70B-Instruct,176871,146740,323611,0.5187030107134801,0.22788334650030673,0.6446789366475357,0.750157871534273,0.2497686450144576,0.6719598422645027,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-meta-llama--Meta-Llama-3-70B-Instruct_task-ACSEmployment/meta-llama--Meta-Llama-3-70B-Instruct_bench-2646960749/ACSEmployment_full_seed-42_hash-2438922321.test_predictions.csv,0.8747835873829659,0.5,0.7628893374267122,0.19215709737734643,0.7689955129125388,0.8581163963472809,0.15048829368134053,0.8373195848063983,10,600,False,2438922321,ACSEmployment_full_seed-42_hash-2438922321,,full,,1851118528,Meta-Llama-3-70B-Instruct,True,,False,42,1654031068,ACSEmployment,Meta-Llama-3-70B,Llama 3 70B (it),True,-1,True,0.55718,0.8058286028596061,0.53718,0.8060696329852817,0.31710811959909274,0.5003495106470423
Yi-34B__ACSPublicCoverage__-1__QA,0.7047325374025951,0.23400749423520373,0.6942107774206508,0.5147178985037495,0.05286851355511046,0.8995144570237179,0.20563322044947097,0.04016449229142927,0.048458627896609194,0.08695652173913043,0.12317363234794429,0.9566394866209413,0.08695652173913049,0.9130434782608695,0.013924716371559518,0.05260958205912334,0.12317363234794429,0.6013708568930977,01-ai--Yi-34B,79858,33971,113829,0.02270950285076738,0.06411184031740856,0.12075190421839696,0.569825918762089,0.6270430906389302,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-01-ai--Yi-34B_task-ACSPublicCoverage/01-ai--Yi-34B_bench-2275885095/ACSPublicCoverage_full_seed-42_hash-4154753865.test_predictions.csv,0.5897475422247955,0.5,0.9860752836284404,0.05260958205912336,0.9469987163029525,0.04336051337905861,0.08695652173913043,0.0,20,600,False,4154753865,ACSPublicCoverage_full_seed-42_hash-4154753865,,full,,3185843416,Yi-34B,False,,False,42,2726196641,ACSPublicCoverage,Yi-34B,Yi 34B,False,-1,True,0.3208985158443642,0.5618076237162761,0.3774285090591573,0.6428238849502323,0.06638925491213957,0.3356529912917549
Yi-34B__ACSPublicCoverage__-1__Num,0.6382468439501358,0.2993072999888326,0.5715286631358432,0.6491662327076648,0.1678390994684527,0.7445252926990175,0.1984543121700094,0.09110393660654767,,0.7495380338040585,0.049906294932803894,0.3237467251479203,0.413859834867153,0.049906294932803894,0.3779208094367502,0.7495380338040585,0.25046196619594147,0.5831349878842624,01-ai--Yi-34B,79858,33971,113829,0.4669548181922006,0.6526549838879403,0.34047496365008134,0.4322051436419393,0.19590643274853797,0.5864197530864198,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-01-ai--Yi-34B_task-ACSPublicCoverage/01-ai--Yi-34B_bench-3574141994/ACSPublicCoverage_full_seed-42_hash-2843279777.test_predictions.csv,0.6732965810020891,0.5,0.6220791905632498,0.7495380338040585,0.0,0.6762532748520798,0.41385983486715305,0.5769432799135769,20,600,False,2843279777,ACSPublicCoverage_full_seed-42_hash-2843279777,,full,,527058582,Yi-34B,True,,False,42,3037205103,ACSPublicCoverage,Yi-34B,Yi 34B,False,-1,True,0.5,0.6382468439501358,0.5,0.6382468439501358,0.14752060786348797,0.3861955213522037
gemma-2-9b-it__ACSMobility__-1__QA,0.7352401198183399,0.14528006449312436,0.8294538373341583,0.5003185592065446,0.0007122507122506727,0.9985775248933144,0.23521984333646367,0.20229684828369254,0.20220644140997077,0.001725625539257981,0.0,0.9992095342332482,0.0017256255392580355,0.998274374460742,0.00015334735366281108,0.0003972983710766786,0.0,0.8480612543114999,google--gemma-2-9b-it,45648,16446,62094,0.00032209231165652075,0.0007263922518159806,0.0,0.65,1.0,0.0,/lustre/fast/fast/groups/sf/folktexts-results/2024-08-28_2/model-google--gemma-2-9b-it_task-ACSMobility/google--gemma-2-9b-it_bench-968423059/ACSMobility_full_seed-42_hash-1600556545.test_predictions.csv,0.5351344539611929,0.5,0.9998466526463372,0.0003972983710767153,0.9996027016289233,0.0007904657667517937,0.001725625539257981,0.0,20,600,False,1600556545,ACSMobility_full_seed-42_hash-1600556545,,full,,3657148437,gemma-2-9b-it,False,,False,42,3534097513,ACSMobility,gemma-2-9b,Gemma 2 9B (it),True,-1,True,0.0474155641383844,0.57026443778787,0.0675318433068973,0.6353109801269043,0.06689840811655738,0.06265006646518607
